id,name,month,average,parameter,parameterId,displayName,unit,first_datetime,last_datetime
4286,CUENCA,12/1/2022,25.55025554,o3,3,O₃ mass,µg/m³,2022-12-01T01:00:00Z,2023-01-01T00:00:00Z
4286,CUENCA,1/1/2023,37.69213483,o3,3,O₃ mass,µg/m³,2023-01-01T01:00:00Z,2023-02-01T00:00:00Z
4286,CUENCA,2/1/2023,39.57894737,o3,3,O₃ mass,µg/m³,2023-02-01T01:00:00Z,2023-02-16T00:00:00Z
4286,CUENCA,3/1/2023,47.90441176,o3,3,O₃ mass,µg/m³,2023-03-19T01:00:00Z,2023-04-01T00:00:00Z
4286,CUENCA,4/1/2023,56.99242424,o3,3,O₃ mass,µg/m³,2023-04-01T01:00:00Z,2023-05-01T00:00:00Z
4286,CUENCA,5/1/2023,59.89324324,o3,3,O₃ mass,µg/m³,2023-05-01T01:00:00Z,2023-06-01T00:00:00Z
4286,CUENCA,6/1/2023,54.52663623,o3,3,O₃ mass,µg/m³,2023-06-01T01:00:00Z,2023-06-29T06:00:00Z
4286,CUENCA,7/1/2023,58.39408867,o3,3,O₃ mass,µg/m³,2023-07-01T11:00:00Z,2023-07-31T21:00:00Z
4286,CUENCA,8/1/2023,58.30458716,o3,3,O₃ mass,µg/m³,2023-08-01T01:00:00Z,2023-08-31T18:00:00Z
4286,CUENCA,9/1/2023,42.80574324,o3,3,O₃ mass,µg/m³,2023-09-01T01:00:00Z,2023-09-30T18:00:00Z
4286,CUENCA,10/1/2023,33.85913313,o3,3,O₃ mass,µg/m³,2023-10-01T01:00:00Z,2023-11-01T00:00:00Z
4286,CUENCA,11/1/2023,21.32729805,o3,3,O₃ mass,µg/m³,2023-11-01T01:00:00Z,2023-12-01T00:00:00Z
4286,CUENCA,12/1/2023,18.5074224,o3,3,O₃ mass,µg/m³,2023-12-01T01:00:00Z,2024-01-01T00:00:00Z
4286,CUENCA,1/1/2024,18.01756757,o3,3,O₃ mass,µg/m³,2024-01-01T01:00:00Z,2024-01-31T23:00:00Z
4286,CUENCA,2/1/2024,32.19345238,o3,3,O₃ mass,µg/m³,2024-02-01T19:00:00Z,2024-03-01T00:00:00Z
4286,CUENCA,3/1/2024,41.89,o3,3,O₃ mass,µg/m³,2024-03-01T01:00:00Z,2024-04-01T00:00:00Z
4286,CUENCA,4/1/2024,44.23638968,o3,3,O₃ mass,µg/m³,2024-04-01T01:00:00Z,2024-05-01T00:00:00Z
4286,CUENCA,5/1/2024,51.95698925,o3,3,O₃ mass,µg/m³,2024-05-01T01:00:00Z,2024-06-01T00:00:00Z
4286,CUENCA,6/1/2024,51.98435277,o3,3,O₃ mass,µg/m³,2024-06-01T01:00:00Z,2024-07-01T00:00:00Z
4286,CUENCA,7/1/2024,49.62983425,o3,3,O₃ mass,µg/m³,2024-07-01T01:00:00Z,2024-07-19T13:00:00Z
4286,CUENCA,1/1/2018,30.63291139,no2,5,NO₂ mass,µg/m³,2018-01-07T00:00:00Z,2018-01-28T23:00:00Z
4286,CUENCA,3/1/2018,31.33333333,no2,5,NO₂ mass,µg/m³,2018-03-13T21:00:00Z,2018-03-23T20:00:00Z
4286,CUENCA,4/1/2018,28.765625,no2,5,NO₂ mass,µg/m³,2018-04-17T01:00:00Z,2018-04-26T01:00:00Z
4286,CUENCA,5/1/2018,24.10526316,no2,5,NO₂ mass,µg/m³,2018-05-10T01:00:00Z,2018-05-30T13:00:00Z
4286,CUENCA,6/1/2018,22.72222222,no2,5,NO₂ mass,µg/m³,2018-06-06T12:00:00Z,2018-06-26T07:00:00Z
4286,CUENCA,7/1/2018,32,no2,5,NO₂ mass,µg/m³,2018-07-13T01:00:00Z,2018-07-30T10:00:00Z
4286,CUENCA,8/1/2018,13.03030303,no2,5,NO₂ mass,µg/m³,2018-08-12T06:00:00Z,2018-08-25T01:00:00Z
4286,CUENCA,9/1/2018,17.13541667,no2,5,NO₂ mass,µg/m³,2018-09-02T01:00:00Z,2018-09-27T07:00:00Z
4286,CUENCA,10/1/2018,70,no2,5,NO₂ mass,µg/m³,2018-10-26T01:00:00Z,2018-10-26T01:00:00Z
4286,CUENCA,11/1/2018,19.54166667,no2,5,NO₂ mass,µg/m³,2018-11-08T01:00:00Z,2018-11-19T07:00:00Z
4286,CUENCA,12/1/2018,36.44444444,no2,5,NO₂ mass,µg/m³,2018-12-01T15:00:00Z,2018-12-19T04:00:00Z
4286,CUENCA,1/1/2019,30.43939394,no2,5,NO₂ mass,µg/m³,2019-01-01T10:00:00Z,2019-02-01T00:00:00Z
4286,CUENCA,2/1/2019,37.53546099,no2,5,NO₂ mass,µg/m³,2019-02-01T01:00:00Z,2019-03-01T00:00:00Z
4286,CUENCA,3/1/2019,32.50584307,no2,5,NO₂ mass,µg/m³,2019-03-01T01:00:00Z,2019-04-01T00:00:00Z
4286,CUENCA,4/1/2019,28.51935484,no2,5,NO₂ mass,µg/m³,2019-04-01T01:00:00Z,2019-05-01T00:00:00Z
4286,CUENCA,5/1/2019,27.50138504,no2,5,NO₂ mass,µg/m³,2019-05-01T01:00:00Z,2019-05-27T17:00:00Z
4286,CUENCA,6/1/2019,35.26315789,no2,5,NO₂ mass,µg/m³,2019-06-01T08:00:00Z,2019-06-29T08:00:00Z
4286,CUENCA,7/1/2019,4.28343949,no2,5,NO₂ mass,µg/m³,2019-07-03T11:00:00Z,2019-08-01T00:00:00Z
4286,CUENCA,8/1/2019,0.283124128,no2,5,NO₂ mass,µg/m³,2019-08-01T01:00:00Z,2019-09-01T00:00:00Z
4286,CUENCA,9/1/2019,3.211510791,no2,5,NO₂ mass,µg/m³,2019-09-01T01:00:00Z,2019-10-01T00:00:00Z
4286,CUENCA,10/1/2019,0.776056338,no2,5,NO₂ mass,µg/m³,2019-10-01T01:00:00Z,2019-11-01T00:00:00Z
4286,CUENCA,11/1/2019,1.21459854,no2,5,NO₂ mass,µg/m³,2019-11-01T02:00:00Z,2019-12-01T00:00:00Z
4286,CUENCA,12/1/2019,12.46950355,no2,5,NO₂ mass,µg/m³,2019-12-01T01:00:00Z,2019-12-31T23:00:00Z
4286,CUENCA,1/1/2020,34.85220729,no2,5,NO₂ mass,µg/m³,2020-01-01T01:00:00Z,2020-02-01T00:00:00Z
4286,CUENCA,2/1/2020,31.64570552,no2,5,NO₂ mass,µg/m³,2020-02-01T01:00:00Z,2020-03-01T00:00:00Z
4286,CUENCA,3/1/2020,16.87738854,no2,5,NO₂ mass,µg/m³,2020-03-01T01:00:00Z,2020-03-31T20:00:00Z
4286,CUENCA,4/1/2020,11.375,no2,5,NO₂ mass,µg/m³,2020-04-03T12:00:00Z,2020-04-22T12:00:00Z
4286,CUENCA,5/1/2020,9.555555556,no2,5,NO₂ mass,µg/m³,2020-05-02T08:00:00Z,2020-05-23T10:00:00Z
4286,CUENCA,6/1/2020,20.54545455,no2,5,NO₂ mass,µg/m³,2020-06-03T22:00:00Z,2020-06-27T09:00:00Z
4286,CUENCA,7/1/2020,20.38461538,no2,5,NO₂ mass,µg/m³,2020-07-03T19:00:00Z,2020-07-29T15:00:00Z
4286,CUENCA,8/1/2020,21.69642857,no2,5,NO₂ mass,µg/m³,2020-08-01T08:00:00Z,2020-08-29T12:00:00Z
4286,CUENCA,9/1/2020,29.62820513,no2,5,NO₂ mass,µg/m³,2020-09-02T08:00:00Z,2020-09-29T20:00:00Z
4286,CUENCA,10/1/2020,30.84931507,no2,5,NO₂ mass,µg/m³,2020-10-02T08:00:00Z,2020-10-31T01:00:00Z
4286,CUENCA,11/1/2020,35.27835052,no2,5,NO₂ mass,µg/m³,2020-11-01T01:00:00Z,2020-12-01T00:00:00Z
4286,CUENCA,12/1/2020,27.29637527,no2,5,NO₂ mass,µg/m³,2020-12-01T01:00:00Z,2021-01-01T00:00:00Z
4286,CUENCA,1/1/2021,36.10136452,no2,5,NO₂ mass,µg/m³,2021-01-01T01:00:00Z,2021-02-01T00:00:00Z
4286,CUENCA,2/1/2021,27.29809725,no2,5,NO₂ mass,µg/m³,2021-02-02T01:00:00Z,2021-02-26T21:00:00Z
4286,CUENCA,3/1/2021,23.3187251,no2,5,NO₂ mass,µg/m³,2021-03-01T01:00:00Z,2021-03-31T06:00:00Z
4286,CUENCA,4/1/2021,26.07207207,no2,5,NO₂ mass,µg/m³,2021-04-04T01:00:00Z,2021-04-30T13:00:00Z
4286,CUENCA,5/1/2021,25.90361446,no2,5,NO₂ mass,µg/m³,2021-05-03T01:00:00Z,2021-05-29T16:00:00Z
4286,CUENCA,6/1/2021,31.59633028,no2,5,NO₂ mass,µg/m³,2021-06-02T01:00:00Z,2021-06-29T04:00:00Z
4286,CUENCA,7/1/2021,40.28,no2,5,NO₂ mass,µg/m³,2021-07-02T01:00:00Z,2021-07-25T01:00:00Z
4286,CUENCA,8/1/2021,58.69117647,no2,5,NO₂ mass,µg/m³,2021-08-04T01:00:00Z,2021-08-31T04:00:00Z
4286,CUENCA,9/1/2021,46.21917808,no2,5,NO₂ mass,µg/m³,2021-09-01T01:00:00Z,2021-09-30T01:00:00Z
4286,CUENCA,10/1/2021,40.18095238,no2,5,NO₂ mass,µg/m³,2021-10-01T01:00:00Z,2021-11-01T00:00:00Z
4286,CUENCA,11/1/2021,42.73770492,no2,5,NO₂ mass,µg/m³,2021-11-01T01:00:00Z,2021-12-01T00:00:00Z
4286,CUENCA,12/1/2021,31.61821705,no2,5,NO₂ mass,µg/m³,2021-12-01T03:00:00Z,2021-12-30T00:00:00Z
4286,CUENCA,1/1/2022,33.28125,no2,5,NO₂ mass,µg/m³,2022-01-09T17:00:00Z,2022-02-01T00:00:00Z
4286,CUENCA,2/1/2022,26.27272727,no2,5,NO₂ mass,µg/m³,2022-02-01T04:00:00Z,2022-02-28T23:00:00Z
4286,CUENCA,3/1/2022,18.66329966,no2,5,NO₂ mass,µg/m³,2022-03-01T01:00:00Z,2022-04-01T00:00:00Z
4286,CUENCA,4/1/2022,14.3559322,no2,5,NO₂ mass,µg/m³,2022-04-01T01:00:00Z,2022-04-30T07:00:00Z
4286,CUENCA,5/1/2022,16.97457627,no2,5,NO₂ mass,µg/m³,2022-05-02T01:00:00Z,2022-05-31T06:00:00Z
4286,CUENCA,6/1/2022,14.41818182,no2,5,NO₂ mass,µg/m³,2022-06-01T01:00:00Z,2022-06-30T01:00:00Z
4286,CUENCA,7/1/2022,17.47761194,no2,5,NO₂ mass,µg/m³,2022-07-01T01:00:00Z,2022-07-30T05:00:00Z
4286,CUENCA,8/1/2022,31.8,no2,5,NO₂ mass,µg/m³,2022-08-01T01:00:00Z,2022-08-31T01:00:00Z
4286,CUENCA,9/1/2022,14.53731343,no2,5,NO₂ mass,µg/m³,2022-09-01T01:00:00Z,2022-10-01T00:00:00Z
4286,CUENCA,10/1/2022,13.85185185,no2,5,NO₂ mass,µg/m³,2022-10-01T01:00:00Z,2022-10-28T01:00:00Z
4286,CUENCA,11/1/2022,19.71799028,no2,5,NO₂ mass,µg/m³,2022-11-02T06:00:00Z,2022-12-01T00:00:00Z
4286,CUENCA,12/1/2022,23.10344828,no2,5,NO₂ mass,µg/m³,2022-12-01T01:00:00Z,2023-01-01T00:00:00Z
4286,CUENCA,1/1/2023,19.28699552,no2,5,NO₂ mass,µg/m³,2023-01-01T01:00:00Z,2023-02-01T00:00:00Z
4286,CUENCA,2/1/2023,28.76785714,no2,5,NO₂ mass,µg/m³,2023-02-01T01:00:00Z,2023-02-16T00:00:00Z
4286,CUENCA,3/1/2023,20.5,no2,5,NO₂ mass,µg/m³,2023-03-19T01:00:00Z,2023-04-01T00:00:00Z
4286,CUENCA,4/1/2023,16.63939394,no2,5,NO₂ mass,µg/m³,2023-04-01T01:00:00Z,2023-05-01T00:00:00Z
4286,CUENCA,5/1/2023,12.52972973,no2,5,NO₂ mass,µg/m³,2023-05-01T01:00:00Z,2023-06-01T00:00:00Z
4286,CUENCA,6/1/2023,14.05471125,no2,5,NO₂ mass,µg/m³,2023-06-01T01:00:00Z,2023-06-29T06:00:00Z
4286,CUENCA,7/1/2023,13.67159278,no2,5,NO₂ mass,µg/m³,2023-07-01T11:00:00Z,2023-07-31T21:00:00Z
4286,CUENCA,8/1/2023,15.49816176,no2,5,NO₂ mass,µg/m³,2023-08-01T01:00:00Z,2023-08-31T18:00:00Z
4286,CUENCA,9/1/2023,17.4822695,no2,5,NO₂ mass,µg/m³,2023-09-01T01:00:00Z,2023-09-30T18:00:00Z
4286,CUENCA,10/1/2023,21.6765625,no2,5,NO₂ mass,µg/m³,2023-10-01T01:00:00Z,2023-11-01T00:00:00Z
4286,CUENCA,11/1/2023,19.63509749,no2,5,NO₂ mass,µg/m³,2023-11-01T01:00:00Z,2023-12-01T00:00:00Z
4286,CUENCA,12/1/2023,26.46423752,no2,5,NO₂ mass,µg/m³,2023-12-01T01:00:00Z,2024-01-01T00:00:00Z
4286,CUENCA,1/1/2024,23.58243243,no2,5,NO₂ mass,µg/m³,2024-01-01T01:00:00Z,2024-01-31T23:00:00Z
4286,CUENCA,2/1/2024,19.76190476,no2,5,NO₂ mass,µg/m³,2024-02-01T19:00:00Z,2024-03-01T00:00:00Z
4286,CUENCA,3/1/2024,14.06015038,no2,5,NO₂ mass,µg/m³,2024-03-01T01:00:00Z,2024-04-01T00:00:00Z
4286,CUENCA,4/1/2024,8.471346705,no2,5,NO₂ mass,µg/m³,2024-04-01T01:00:00Z,2024-05-01T00:00:00Z
4286,CUENCA,5/1/2024,15.60215054,no2,5,NO₂ mass,µg/m³,2024-05-01T01:00:00Z,2024-06-01T00:00:00Z
4286,CUENCA,6/1/2024,14.44950213,no2,5,NO₂ mass,µg/m³,2024-06-01T01:00:00Z,2024-07-01T00:00:00Z
4286,CUENCA,7/1/2024,12.21823204,no2,5,NO₂ mass,µg/m³,2024-07-01T01:00:00Z,2024-07-19T13:00:00Z
4286,CUENCA,1/1/2018,5,so2,6,SO₂ mass,µg/m³,2018-01-07T00:00:00Z,2018-01-28T23:00:00Z
4286,CUENCA,3/1/2018,3.2,so2,6,SO₂ mass,µg/m³,2018-03-13T17:00:00Z,2018-03-23T11:00:00Z
4286,CUENCA,4/1/2018,4.107692308,so2,6,SO₂ mass,µg/m³,2018-04-17T01:00:00Z,2018-04-26T01:00:00Z
4286,CUENCA,5/1/2018,2.538461538,so2,6,SO₂ mass,µg/m³,2018-05-10T01:00:00Z,2018-05-30T14:00:00Z
4286,CUENCA,6/1/2018,2.652777778,so2,6,SO₂ mass,µg/m³,2018-06-06T12:00:00Z,2018-06-26T07:00:00Z
4286,CUENCA,7/1/2018,2.315789474,so2,6,SO₂ mass,µg/m³,2018-07-13T01:00:00Z,2018-07-30T10:00:00Z
4286,CUENCA,8/1/2018,2,so2,6,SO₂ mass,µg/m³,2018-08-13T01:00:00Z,2018-08-13T13:00:00Z
4286,CUENCA,9/1/2018,2.572916667,so2,6,SO₂ mass,µg/m³,2018-09-02T01:00:00Z,2018-09-27T08:00:00Z
4286,CUENCA,10/1/2018,2,so2,6,SO₂ mass,µg/m³,2018-10-26T01:00:00Z,2018-10-26T01:00:00Z
4286,CUENCA,11/1/2018,2.5625,so2,6,SO₂ mass,µg/m³,2018-11-08T01:00:00Z,2018-11-19T07:00:00Z
4286,CUENCA,12/1/2018,3.5,so2,6,SO₂ mass,µg/m³,2018-12-01T15:00:00Z,2018-12-19T04:00:00Z
4286,CUENCA,1/1/2019,3.192893401,so2,6,SO₂ mass,µg/m³,2019-01-01T10:00:00Z,2019-02-01T00:00:00Z
4286,CUENCA,2/1/2019,2.977941176,so2,6,SO₂ mass,µg/m³,2019-02-01T01:00:00Z,2019-03-01T00:00:00Z
4286,CUENCA,3/1/2019,2.285234899,so2,6,SO₂ mass,µg/m³,2019-03-01T01:00:00Z,2019-04-01T00:00:00Z
4286,CUENCA,4/1/2019,2.737439222,so2,6,SO₂ mass,µg/m³,2019-04-01T01:00:00Z,2019-05-01T00:00:00Z
4286,CUENCA,5/1/2019,2.025,so2,6,SO₂ mass,µg/m³,2019-05-01T01:00:00Z,2019-05-27T17:00:00Z
4286,CUENCA,6/1/2019,2.222222222,so2,6,SO₂ mass,µg/m³,2019-06-01T10:00:00Z,2019-06-29T08:00:00Z
4286,CUENCA,7/1/2019,0.402866242,so2,6,SO₂ mass,µg/m³,2019-07-03T11:00:00Z,2019-08-01T00:00:00Z
4286,CUENCA,8/1/2019,0.008368201,so2,6,SO₂ mass,µg/m³,2019-08-01T01:00:00Z,2019-09-01T00:00:00Z
4286,CUENCA,9/1/2019,0.175539568,so2,6,SO₂ mass,µg/m³,2019-09-01T01:00:00Z,2019-10-01T00:00:00Z
4286,CUENCA,10/1/2019,0.056417489,so2,6,SO₂ mass,µg/m³,2019-10-01T01:00:00Z,2019-11-01T00:00:00Z
4286,CUENCA,11/1/2019,0.424817518,so2,6,SO₂ mass,µg/m³,2019-11-01T02:00:00Z,2019-12-01T00:00:00Z
4286,CUENCA,12/1/2019,0.577304965,so2,6,SO₂ mass,µg/m³,2019-12-01T01:00:00Z,2019-12-31T23:00:00Z
4286,CUENCA,1/1/2020,2.215384615,so2,6,SO₂ mass,µg/m³,2020-01-01T01:00:00Z,2020-02-01T00:00:00Z
4286,CUENCA,2/1/2020,2.444104135,so2,6,SO₂ mass,µg/m³,2020-02-01T01:00:00Z,2020-03-01T00:00:00Z
4286,CUENCA,3/1/2020,3.06836248,so2,6,SO₂ mass,µg/m³,2020-03-01T01:00:00Z,2020-03-31T20:00:00Z
4286,CUENCA,4/1/2020,3.5,so2,6,SO₂ mass,µg/m³,2020-04-03T12:00:00Z,2020-04-22T12:00:00Z
4286,CUENCA,5/1/2020,2.333333333,so2,6,SO₂ mass,µg/m³,2020-05-02T08:00:00Z,2020-05-23T10:00:00Z
4286,CUENCA,6/1/2020,2.8,so2,6,SO₂ mass,µg/m³,2020-06-02T03:00:00Z,2020-06-27T09:00:00Z
4286,CUENCA,7/1/2020,2.053097345,so2,6,SO₂ mass,µg/m³,2020-07-03T20:00:00Z,2020-07-29T15:00:00Z
4286,CUENCA,8/1/2020,2.842105263,so2,6,SO₂ mass,µg/m³,2020-08-01T08:00:00Z,2020-08-29T12:00:00Z
4286,CUENCA,9/1/2020,3.731707317,so2,6,SO₂ mass,µg/m³,2020-09-02T08:00:00Z,2020-09-29T20:00:00Z
4286,CUENCA,10/1/2020,4.835616438,so2,6,SO₂ mass,µg/m³,2020-10-02T08:00:00Z,2020-10-31T01:00:00Z
4286,CUENCA,11/1/2020,4.668965517,so2,6,SO₂ mass,µg/m³,2020-11-01T01:00:00Z,2020-12-01T00:00:00Z
4286,CUENCA,12/1/2020,3.084388186,so2,6,SO₂ mass,µg/m³,2020-12-01T01:00:00Z,2021-01-01T00:00:00Z
4286,CUENCA,1/1/2021,4.007692308,so2,6,SO₂ mass,µg/m³,2021-01-01T01:00:00Z,2021-02-01T00:00:00Z
4286,CUENCA,2/1/2021,4.556485356,so2,6,SO₂ mass,µg/m³,2021-02-02T01:00:00Z,2021-02-26T21:00:00Z
4286,CUENCA,3/1/2021,3.887323944,so2,6,SO₂ mass,µg/m³,2021-03-01T01:00:00Z,2021-03-31T19:00:00Z
4286,CUENCA,4/1/2021,3.4,so2,6,SO₂ mass,µg/m³,2021-04-04T01:00:00Z,2021-04-30T13:00:00Z
4286,CUENCA,5/1/2021,2.87804878,so2,6,SO₂ mass,µg/m³,2021-05-03T01:00:00Z,2021-05-29T15:00:00Z
4286,CUENCA,6/1/2021,4.030075188,so2,6,SO₂ mass,µg/m³,2021-06-02T01:00:00Z,2021-06-29T04:00:00Z
4286,CUENCA,7/1/2021,5.346153846,so2,6,SO₂ mass,µg/m³,2021-07-02T01:00:00Z,2021-07-25T01:00:00Z
4286,CUENCA,8/1/2021,5.897058824,so2,6,SO₂ mass,µg/m³,2021-08-04T01:00:00Z,2021-08-31T04:00:00Z
4286,CUENCA,9/1/2021,6.48,so2,6,SO₂ mass,µg/m³,2021-09-01T01:00:00Z,2021-09-30T01:00:00Z
4286,CUENCA,10/1/2021,3.427184466,so2,6,SO₂ mass,µg/m³,2021-10-01T01:00:00Z,2021-11-01T00:00:00Z
4286,CUENCA,11/1/2021,3.173044925,so2,6,SO₂ mass,µg/m³,2021-11-01T01:00:00Z,2021-12-01T00:00:00Z
4286,CUENCA,12/1/2021,3.219607843,so2,6,SO₂ mass,µg/m³,2021-12-01T03:00:00Z,2021-12-30T00:00:00Z
4286,CUENCA,1/1/2022,2.836653386,so2,6,SO₂ mass,µg/m³,2022-01-09T17:00:00Z,2022-01-31T23:00:00Z
4286,CUENCA,2/1/2022,2.577464789,so2,6,SO₂ mass,µg/m³,2022-02-01T04:00:00Z,2022-02-28T23:00:00Z
4286,CUENCA,3/1/2022,5.218120805,so2,6,SO₂ mass,µg/m³,2022-03-01T01:00:00Z,2022-04-01T00:00:00Z
4286,CUENCA,4/1/2022,6.806451613,so2,6,SO₂ mass,µg/m³,2022-04-01T01:00:00Z,2022-04-30T07:00:00Z
4286,CUENCA,5/1/2022,2,so2,6,SO₂ mass,µg/m³,2022-05-02T01:00:00Z,2022-05-31T05:00:00Z
4286,CUENCA,6/1/2022,2,so2,6,SO₂ mass,µg/m³,2022-06-01T01:00:00Z,2022-06-30T01:00:00Z
4286,CUENCA,7/1/2022,2.166666667,so2,6,SO₂ mass,µg/m³,2022-07-01T01:00:00Z,2022-07-30T05:00:00Z
4286,CUENCA,8/1/2022,3.930693069,so2,6,SO₂ mass,µg/m³,2022-08-01T01:00:00Z,2022-08-31T01:00:00Z
4286,CUENCA,9/1/2022,5.705882353,so2,6,SO₂ mass,µg/m³,2022-09-01T01:00:00Z,2022-10-01T00:00:00Z
4286,CUENCA,10/1/2022,6.116883117,so2,6,SO₂ mass,µg/m³,2022-10-01T01:00:00Z,2022-10-28T01:00:00Z
4286,CUENCA,11/1/2022,2.714975845,so2,6,SO₂ mass,µg/m³,2022-11-02T06:00:00Z,2022-12-01T00:00:00Z
4286,CUENCA,12/1/2022,5.428816467,so2,6,SO₂ mass,µg/m³,2022-12-01T01:00:00Z,2023-01-01T00:00:00Z
4286,CUENCA,1/1/2023,9.9575,so2,6,SO₂ mass,µg/m³,2023-01-01T01:00:00Z,2023-02-01T00:00:00Z
4286,CUENCA,2/1/2023,2,so2,6,SO₂ mass,µg/m³,2023-02-01T01:00:00Z,2023-02-16T00:00:00Z
4286,CUENCA,3/1/2023,2.003676471,so2,6,SO₂ mass,µg/m³,2023-03-19T01:00:00Z,2023-04-01T00:00:00Z
4286,CUENCA,4/1/2023,2.012121212,so2,6,SO₂ mass,µg/m³,2023-04-01T01:00:00Z,2023-05-01T00:00:00Z
4286,CUENCA,5/1/2023,2.009459459,so2,6,SO₂ mass,µg/m³,2023-05-01T01:00:00Z,2023-06-01T00:00:00Z
4286,CUENCA,6/1/2023,2.00456621,so2,6,SO₂ mass,µg/m³,2023-06-01T01:00:00Z,2023-06-29T06:00:00Z
4286,CUENCA,7/1/2023,2.118226601,so2,6,SO₂ mass,µg/m³,2023-07-01T11:00:00Z,2023-07-31T21:00:00Z
4286,CUENCA,8/1/2023,3.808823529,so2,6,SO₂ mass,µg/m³,2023-08-01T01:00:00Z,2023-08-31T18:00:00Z
4286,CUENCA,9/1/2023,2.074576271,so2,6,SO₂ mass,µg/m³,2023-09-01T01:00:00Z,2023-09-30T18:00:00Z
4286,CUENCA,10/1/2023,2.11875,so2,6,SO₂ mass,µg/m³,2023-10-01T01:00:00Z,2023-11-01T00:00:00Z
4286,CUENCA,11/1/2023,2.394150418,so2,6,SO₂ mass,µg/m³,2023-11-01T01:00:00Z,2023-12-01T00:00:00Z
4286,CUENCA,12/1/2023,2.313090418,so2,6,SO₂ mass,µg/m³,2023-12-01T01:00:00Z,2024-01-01T00:00:00Z
4286,CUENCA,1/1/2024,2.114864865,so2,6,SO₂ mass,µg/m³,2024-01-01T01:00:00Z,2024-01-31T23:00:00Z
4286,CUENCA,2/1/2024,2.117559524,so2,6,SO₂ mass,µg/m³,2024-02-01T19:00:00Z,2024-03-01T00:00:00Z
4286,CUENCA,3/1/2024,2.1075,so2,6,SO₂ mass,µg/m³,2024-03-01T01:00:00Z,2024-04-01T00:00:00Z
4286,CUENCA,4/1/2024,1.998567335,so2,6,SO₂ mass,µg/m³,2024-04-01T01:00:00Z,2024-05-01T00:00:00Z
4286,CUENCA,5/1/2024,1.985215054,so2,6,SO₂ mass,µg/m³,2024-05-01T01:00:00Z,2024-06-01T00:00:00Z
4286,CUENCA,6/1/2024,2,so2,6,SO₂ mass,µg/m³,2024-06-01T01:00:00Z,2024-07-01T00:00:00Z
4286,CUENCA,7/1/2024,2,so2,6,SO₂ mass,µg/m³,2024-07-01T01:00:00Z,2024-07-19T13:00:00Z
4594,Augsburg/Bourges-Platz,1/1/2018,14.39586066,pm10,1,PM10,µg/m³,2018-01-01T18:00:00Z,2018-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2/1/2018,23.88382353,pm10,1,PM10,µg/m³,2018-02-01T01:00:00Z,2018-02-26T03:00:00Z
4594,Augsburg/Bourges-Platz,3/1/2018,16.51488673,pm10,1,PM10,µg/m³,2018-03-02T00:00:00Z,2018-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,4/1/2018,19.30873065,pm10,1,PM10,µg/m³,2018-04-01T01:00:00Z,2018-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,5/1/2018,18.12012739,pm10,1,PM10,µg/m³,2018-05-01T01:00:00Z,2018-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,6/1/2018,18.28274419,pm10,1,PM10,µg/m³,2018-06-01T01:00:00Z,2018-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,7/1/2018,19.67558282,pm10,1,PM10,µg/m³,2018-07-01T01:00:00Z,2018-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,8/1/2018,16.83239796,pm10,1,PM10,µg/m³,2018-08-01T01:00:00Z,2018-08-31T06:00:00Z
4594,Augsburg/Bourges-Platz,9/1/2018,16.89530303,pm10,1,PM10,µg/m³,2018-09-01T06:00:00Z,2018-10-01T00:00:00Z
4594,Augsburg/Bourges-Platz,10/1/2018,24.04207447,pm10,1,PM10,µg/m³,2018-10-01T01:00:00Z,2018-11-01T00:00:00Z
4594,Augsburg/Bourges-Platz,11/1/2018,22.54102439,pm10,1,PM10,µg/m³,2018-11-01T01:00:00Z,2018-11-30T06:00:00Z
4594,Augsburg/Bourges-Platz,12/1/2018,11.8311465,pm10,1,PM10,µg/m³,2018-12-01T15:00:00Z,2018-12-31T06:00:00Z
4594,Augsburg/Bourges-Platz,1/1/2019,14.80075829,pm10,1,PM10,µg/m³,2019-01-02T00:00:00Z,2019-02-01T00:00:00Z
4594,Augsburg/Bourges-Platz,2/1/2019,28.6597619,pm10,1,PM10,µg/m³,2019-02-01T01:00:00Z,2019-03-01T00:00:00Z
4594,Augsburg/Bourges-Platz,3/1/2019,18.41956098,pm10,1,PM10,µg/m³,2019-03-01T01:00:00Z,2019-04-01T00:00:00Z
4594,Augsburg/Bourges-Platz,4/1/2019,21.54639175,pm10,1,PM10,µg/m³,2019-04-01T01:00:00Z,2019-05-01T00:00:00Z
4594,Augsburg/Bourges-Platz,5/1/2019,14.72712389,pm10,1,PM10,µg/m³,2019-05-01T01:00:00Z,2019-06-01T00:00:00Z
4594,Augsburg/Bourges-Platz,6/1/2019,21.21388535,pm10,1,PM10,µg/m³,2019-06-01T01:00:00Z,2019-07-01T00:00:00Z
4594,Augsburg/Bourges-Platz,7/1/2019,11.28169173,pm10,1,PM10,µg/m³,2019-07-01T01:00:00Z,2019-08-01T00:00:00Z
4594,Augsburg/Bourges-Platz,8/1/2019,9.958893443,pm10,1,PM10,µg/m³,2019-08-01T01:00:00Z,2019-09-01T00:00:00Z
